stim	onset	rt	response	error_onset	error_duration
2	0.5588335116872258	1.9083825431625883	1	nil	nil
1	6.612127241676717	1.510968530302307	1	nil	nil
3	10.665447079386468	1.8575894184177741	0	10.665447079386468	1.8575894184177741
4	18.70542207420658	1.4888755843558101	1	nil	nil
1	22.745398494074834	1.4172546895570122	1	nil	nil
1	28.785350102600205	1.705303079694204	0	28.785350102600205	1.705303079694204
4	36.825327482637476	1.785267678749733	1	nil	nil
1	42.86529609749414	1.0492788231322265	1	nil	nil
1	48.9185988840909	1.4277854727988597	1	nil	nil
4	54.95856311652369	1.5872824051366479	1	nil	nil
2	60.99852105655373	1.9477090251921254	1	nil	nil
1	67.03848997520163	1.1955557793980915	1	nil	nil
2	71.0784844030104	1.0034794624662027	0	71.0784844030104	1.0034794624662027
2	79.13177769719732	1.4381328018371278	1	nil	nil
3	83.17176511072194	1.1339318543668924	1	nil	nil
2	91.22505079807979	1.2166540716134477	1	nil	nil
1	97.2650052460076	0.9365844173808	1	nil	nil
2	101.31833408317652	1.027136389187035	1	nil	nil
4	107.37162832149079	1.037726237392235	1	nil	nil
1	115.42492339030377	0.9684191027945417	1	nil	nil
2	123.47821693414153	1.0184435348137413	1	nil	nil
4	129.53150634487247	1.061074114524672	1	nil	nil
3	137.5847984299071	1.8076382182889574	1	nil	nil
3	143.62477964159916	1.3274854961928213	1	nil	nil
1	151.66472870281814	0.8960432791482162	1	nil	nil
3	157.71803570640805	1.1220420836980338	1	nil	nil
2	165.7713346072096	0.8622378987893171	0	165.7713346072096	0.8622378987893171
3	169.8246256207849	1.6557399571547649	1	nil	nil
2	177.86460218870525	1.1036609782831874	0	177.86460218870525	1.1036609782831874
3	181.9179186155243	0.8982662988191805	1	nil	nil
3	187.97121659258482	0.8609469697676104	1	nil	nil
4	192.02453606033032	0.9594541290962297	1	nil	nil
1	200.07781441758198	0.8420673539021664	1	nil	nil
4	208.13111533363644	0.924062293377574	1	nil	nil
4	216.18439735443735	1.0146686349080483	1	nil	nil
3	220.23770696248175	1.8013414998422377	1	nil	nil
4	224.27771028748248	0.7778101217172662	1	nil	nil
2	232.33099346028666	1.2124396059061837	1	nil	nil
4	236.37095624260564	0.9158628421419053	1	nil	nil
3	244.42426483166128	0.9189541742143774	1	nil	nil
1	252.47752948218294	0.8896210826223978	1	nil	nil
4	258.5308439241626	0.924140346837703	1	nil	nil
1	262.5841542179951	0.870710612329276	1	nil	nil
4	268.6374513829378	0.969261647026542	1	nil	nil
1	274.69074343756074	0.8120039766990885	1	nil	nil
3	282.7440461583192	0.9106060845269894	1	nil	nil
1	290.79734585920596	1.2329658820654004	0	290.79734585920596	1.2329658820654004
4	298.8373006834481	1.1444301619558246	1	nil	nil
1	304.8772700081545	0.9209162516963261	1	nil	nil
2	310.9305770839319	0.9233232850292552	0	310.9305770839319	0.9233232850292552
1	314.9838800927746	1.6295665267462027	0	314.9838800927746	1.6295665267462027
2	323.0238537611376	2.109988970917584	1	nil	nil
4	329.0637835507887	1.0059823195797435	1	nil	nil
3	333.1171379034686	0.9924276280171398	1	nil	nil
2	337.1704422688472	0.9792171837925707	0	337.1704422688472	0.9792171837925707
1	345.2237131245447	0.8618798755423995	1	nil	nil
2	351.2770306345201	1.4883153289574693	1	nil	nil
1	355.31701107587105	0.8483484165390109	1	nil	nil
2	359.370334195135	1.1870313099479972	0	359.370334195135	1.1870313099479972
2	365.4102977508037	0.8109155565507535	0	365.4102977508037	0.8109155565507535
1	371.46359131235386	0.925455702531508	1	nil	nil
3	375.516911556123	1.0397011794075297	1	nil	nil
3	381.57019066800785	0.9947618595806489	1	nil	nil
2	387.6235105872638	1.053341898214967	0	387.6235105872638	1.053341898214967
3	395.6768149262407	1.247786519526926	1	nil	nil
4	399.7167845453814	1.1519335207103722	1	nil	nil
2	407.7567430572353	1.7517407642590115	1	nil	nil
2	415.79668896323074	1.1675765889749528	0	415.79668896323074	1.1675765889749528
3	419.83669163252216	1.7195168673006265	1	nil	nil
3	425.8766529353179	0.9830687204648711	1	nil	nil
4	429.9299711608255	0.8181468621532986	1	nil	nil
4	437.9832551487543	1.1806033804787148	1	nil	nil
1	442.02323335227175	0.948776466990239	1	nil	nil
3	448.0765162480193	1.3432391326723518	1	nil	nil
3	456.1164919045641	1.4312131024871633	1	nil	nil
4	460.1564817063145	1.0711668118228772	1	nil	nil
4	468.2097565203294	1.0896883863933908	1	nil	nil
3	474.2630782713604	1.3878642324325483	0	474.2630782713604	1.3878642324325483
2	482.3030344641702	1.7961615654803609	1	nil	nil
4	488.34297279608836	1.4357470369423027	1	nil	nil
1	492.3829661741602	1.1961257922312143	0	492.3829661741602	1.1961257922312143
4	496.42292756685765	1.1080834481881539	1	nil	nil
4	502.47625096016964	0.9106495327823723	1	nil	nil
1	510.52954839013637	0.9452309089028859	1	nil	nil
3	514.5828539977538	1.0679825194347359	1	nil	nil
4	522.636160911442	1.3104903645507875	1	nil	nil
1	528.676117600211	1.0224361271712041	1	nil	nil
2	532.7294327637373	1.6965486337721813	0	532.7294327637373	1.6965486337721813
1	536.7694080075398	0.8169618632573474	1	nil	nil
1	542.8227243594965	0.731554399468223	1	nil	nil
2	546.8760232415825	1.8781289862236008	1	nil	nil
1	550.916000843532	1.918061220247182	0	550.916000843532	1.918061220247182
4	556.9559671964917	1.1661950216894184	1	nil	nil
2	562.9959362504924	1.1339092955631713	1	nil	nil
1	571.0492314997755	0.8721560841931932	1	nil	nil
2	577.1025478487254	1.5151432865004608	1	nil	nil
1	581.142518595806	1.1631731767474776	1	nil	nil
2	587.1824882182891	1.2270484282362304	1	nil	nil
2	593.2224374716761	0.9629122131691474	0	593.2224374716761	0.9629122131691474
3	597.2757717079185	1.1095966115008196	1	nil	nil
1	601.3290845554075	1.0082072101276935	1	nil	nil
3	607.382391447707	0.8908209372430065	1	nil	nil
2	611.435714948967	1.021534460827752	0	611.435714948967	1.021534460827752
2	619.489010523097	1.2719935291324873	0	619.489010523097	1.2719935291324873
3	623.5423342950626	1.2267023972481184	1	nil	nil
4	627.6045185423336	1.0046127174837238	1	nil	nil
3	633.6622520764122	1.0505600669075648	1	nil	nil
3	641.7288859610717	1.183822951828006	1	nil	nil
2	645.7734929843791	1.7552197347749825	1	nil	nil
3	649.8221642046938	0.9706124651584105	1	nil	nil
4	657.8756610364344	1.076772006696956	1	nil	nil
4	665.9287645870236	1.0150088397094805	1	nil	nil
2	669.9820771487675	1.0502108927266818	1	nil	nil
3	676.0353438653419	1.58068178652411	1	nil	nil
4	682.0753372828503	1.204640468154139	1	nil	nil
3	690.1153045775991	0.972530724421631	1	nil	nil
3	698.1685976883073	1.191056089205631	1	nil	nil
4	706.2085561881304	1.1749938994316835	1	nil	nil
1	710.2485024092803	0.9831374405957831	1	nil	nil
4	718.3018226386775	1.4094950327180413	1	nil	nil
